Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
knncad,reward_low_FN_rate,benign/2024-02-21_01_benignLoop.csv,1.0,-0.44,0,376,4,0,380
knncad,reward_low_FN_rate,benign/2024-02-21_02_benignLoop.csv,1.0,-0.33,0,382,3,0,385
knncad,reward_low_FN_rate,benign/2024-02-21_03_benignLoop.csv,1.0,-0.33,0,385,3,0,388
knncad,reward_low_FN_rate,benign/2024-02-21_04_benignLoop.csv,1.0,-1.3200000000000003,0,1988,12,0,2000
knncad,reward_low_FN_rate,benign/2024-02-21_05_benignLoop.csv,1.0,-0.33,0,375,3,0,378
knncad,reward_low_FN_rate,benign/2024-02-21_06_benignLoop.csv,1.0,-0.33,0,343,3,0,346
knncad,reward_low_FN_rate,benign/2024-02-21_07_benignLoop.csv,1.0,-1.4300000000000004,0,2084,13,0,2097
knncad,reward_low_FN_rate,benign/2024-02-21_08_benignLoop.csv,1.0,-0.22,0,375,2,0,377
knncad,reward_low_FN_rate,benign/2024-02-21_09_benignLoop.csv,1.0,-0.44,0,342,4,0,346
knncad,reward_low_FN_rate,buffer-io/2024-03-02_02_buffer_io.csv,1.0,0.2293042907823919,7,1187,7,986,2187
knncad,reward_low_FN_rate,buffer-io/2024-03-02_03_buffer_io.csv,1.0,-0.32026420215796203,4,1800,12,511,2327
knncad,reward_low_FN_rate,buffer-io/2024-03-02_04_buffer_io.csv,1.0,0.11979511084315853,6,1291,8,988,2293
knncad,reward_low_FN_rate,buffer-io/2024-03-02_05_buffer_io.csv,1.0,0.11853637100165126,5,1656,8,625,2294
knncad,reward_low_FN_rate,buffer-io/2024-03-02_06_buffer_io.csv,1.0,-0.23958501796803766,6,1584,11,1082,2683
knncad,reward_low_FN_rate,buffer-io/2024-03-02_07_buffer_io.csv,1.0,0.009836266765480217,7,1620,9,821,2457
knncad,reward_low_FN_rate,buffer-io/2024-03-02_08_buffer_io.csv,1.0,-0.08290282358652556,4,1391,9,601,2005
knncad,reward_low_FN_rate,buffer-io/2024-03-02_09_buffer_io.csv,1.0,0.009550710363170234,5,1360,9,1062,2436
knncad,reward_low_FN_rate,buffer-io/2024-03-02_10_buffer_io.csv,1.0,0.12,4,1317,8,398,1727
knncad,reward_low_FN_rate,buffer-io/2024-03-02_11_buffer_io.csv,1.0,0.2292452965182613,7,1229,7,1002,2245
knncad,reward_low_FN_rate,buffer-io/2024-03-02_12_buffer_io.csv,1.0,0.009214096239094638,6,1271,9,964,2250
knncad,reward_low_FN_rate,buffer-io/2024-03-02_13_buffer_io.csv,1.0,-0.10119821756390524,4,1267,10,700,1981
knncad,reward_low_FN_rate,buffer-io/2024-03-02_14_buffer_io.csv,1.0,-0.2108687849390657,4,1680,11,876,2571
