Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_06_buffer_io.csv,1.0,0.9998588959271609,315,1633,0,645,2593
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_07_buffer_io.csv,1.0,1.0,247,1648,0,520,2415
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_08_buffer_io.csv,1.0,1.0,159,1441,0,311,1911
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_09_buffer_io.csv,1.0,0.9999291109921764,283,1404,0,670,2357
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_10_buffer_io.csv,1.0,1.0,278,1351,0,35,1664
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_11_buffer_io.csv,1.0,1.0,250,1264,0,667,2181
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_12_buffer_io.csv,1.0,0.9998390051495972,281,1318,0,561,2160
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_13_buffer_io.csv,1.0,0.999891412518559,165,1302,0,458,1925
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_14_buffer_io.csv,1.0,0.9998208097170467,198,1728,0,559,2485
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_15_buffer_io.csv,1.0,0.9999193541233906,325,1238,0,513,2076
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_16_buffer_io.csv,1.0,1.0,198,1764,0,533,2495
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_01_buffer_io.csv,1.0,0.9998326060463073,188,1882,0,622,2692
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_02_buffer_io.csv,1.0,0.9997589528375208,117,1711,0,447,2275
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_03_buffer_io.csv,1.0,1.0,122,1725,0,279,2126
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_04_buffer_io.csv,1.0,1.0,242,1782,0,340,2364
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_05_buffer_io.csv,1.0,0.9997157361022302,139,2083,0,340,2562
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_06_buffer_io.csv,1.0,0.9998294280326363,240,1330,0,555,2125
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_07_buffer_io.csv,1.0,0.9998631931467447,218,1729,0,277,2224
